ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2017,0.09
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2018,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,0.05
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2018,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2018,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,0.03
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2018,0.05
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2018,0.08
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,0.07
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2018,0.08
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2019,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2019,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2019,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,0.03
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2019,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2019,0.08
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2019,0.08
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2020,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2020,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2020,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2020,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2020,0.03
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2020,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2020,0.07
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2020,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2020,0.08
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2021,0.05
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2021,0.03
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2021,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2021,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2021,0.03
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2021,0.04
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2021,0.07
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2021,0.06
Barbados,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2021,0.07
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2010,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2011,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2012,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2013,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2014,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,0
Brunei Darussalam,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),BRN - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2015,0
