ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2011,17,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2011,17.85,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2012,17.71,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2012,17.5,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2012,18.01,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2013,17.78,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2013,17.46,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2013,18.2,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2014,17.78,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2014,17,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2014,18.83,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2015,18.01,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2015,16.85,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2015,19.53,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2016,17.74,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2016,16.18,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2016,19.77,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2017,18.07,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2017,16.81,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2017,19.68,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2018,18.61,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2018,17.31,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2018,20.27,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Total,2019,18.22,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Male,2019,16.9,,,Repository: ILO-STATISTICS - Micro data processing
Colombia,Share of temporary employees by sex (%),COL - LFS - Gran Encuesta Integrada de Hogares,Sex: Female,2019,20.03,,,Repository: ILO-STATISTICS - Micro data processing
Comoros,Share of temporary employees by sex (%),COM - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Total,2014,12.26,,,Repository: ILO-STATISTICS - Micro data processing
Comoros,Share of temporary employees by sex (%),COM - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Male,2014,11.47,,,Repository: ILO-STATISTICS - Micro data processing
Comoros,Share of temporary employees by sex (%),COM - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Female,2014,14.36,,,Repository: ILO-STATISTICS - Micro data processing
Cape Verde,Share of temporary employees by sex (%),CPV - LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho,Sex: Total,2015,16.54,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Cape Verde,Share of temporary employees by sex (%),CPV - LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho,Sex: Male,2015,15.78,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Cape Verde,Share of temporary employees by sex (%),CPV - LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho,Sex: Female,2015,17.6,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2010,11.1,,,Repository: OECD
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2010,12.58,,,Repository: OECD
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2010,8.74,,,Repository: OECD
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2011,8.52,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2011,9.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2011,6.61,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2012,11.13,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2012,12.59,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2012,8.94,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2013,9.02,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2013,10.86,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2013,6.34,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2014,8.37,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2014,10.48,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2014,5.17,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2015,8.75,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2015,10.69,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2015,5.79,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2016,9.39,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2016,11.12,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2016,6.67,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2017,8.04,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2017,9.67,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2017,5.41,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2018,6.46,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2018,7.79,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2018,4.3,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Total,2019,7.02,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Male,2019,8.62,,,Repository: ILO-STATISTICS - Micro data processing
Costa Rica,Share of temporary employees by sex (%),CRI - LFS - Encuesta Continua de Empleo,Sex: Female,2019,4.65,,,Repository: ILO-STATISTICS - Micro data processing
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Total,2010,13.96,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Male,2010,7.12,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Female,2010,20.7,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Total,2011,14.14,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Male,2011,7.13,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Female,2011,20.89,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Total,2012,15.04,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Male,2012,8.99,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Female,2012,20.88,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Total,2013,17.42,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Male,2013,10.27,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Female,2013,24.17,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Total,2014,18.92,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Male,2014,13.04,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Female,2014,24.3,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Total,2015,18.3,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Male,2015,13.18,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Female,2015,23.29,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Cyprus,Share of temporary employees by sex (%),CYP - LFS - EU Labour Force Survey,Sex: Total,2016,16.49,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
